Observer ,Date,Location ,Species,Body_Size_cm ,Group_Size,Habitat,Pass,Time_Start,Time_End,Depth (ft)
NGS,10-12-2025,Beach,S. psittacus,7.5,21,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,6,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,17.5,5,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,17,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. lunulatus,22.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. auriga,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,12,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. flavescens,17.5,5,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. cornutus,17.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,17.5,4,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. flavescens,22.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,10,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,12.5,12,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. auriga,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,27.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. lunulatus,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,22.5,11,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. cornutus,17.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,44,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,12.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,7,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,M. flavolineatus,17.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,12.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,17.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. flavescens,17.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,26,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,12.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,2.5,38,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,22,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,17.5,4,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,22.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,7.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,12.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,12.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. flavescens,17.5,2,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,12.5,15,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,17.5,8,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,12.5,7,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,12.5,5,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,12.5,12,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,2.5,37,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,19,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,Z. velifer,7.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,12.5,20,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,1,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,S. psittacus,7.5,26,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,T. duperrey,17.5,3,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,A. triostegus,12.5,6,Reef_Flat,7,10:55,11:30,2.5
NGS,10-12-2025,Beach,C. spilurus,12.5,15,Reef_Flat,7,10:55,11:30,2.5
